doc_id,start_pos,end_pos,surface,type,identifier
document_131115.html,1912,1932,Democrazia Cristiana,ORG,Q815348
document_131116.html,138,142,D.C.,ORG,Q815348
document_131116.html,552,572,Democrazia Cristiana,ORG,Q815348
document_131118.html,2,12,Cittadella,LOC,Q6671
document_131118.html,52,56,D.C.,ORG,Q815348
document_131118.html,136,142,Veneto,LOC,Q1243
document_131118.html,190,194,D.C.,ORG,Q815348
document_131118.html,330,334,D.C.,ORG,Q815348
document_131121.html,192,199,Scaglia,PER,Q3766748
document_131121.html,529,549,Democrazia Cristiana,ORG,Q815348
document_131122.html,25,31,Italia,LOC,Q38
document_131122.html,345,365,Democrazia Cristiana,ORG,Q815348
document_131124.html,293,313,Democrazia Cristiana,ORG,Q815348
document_131124.html,318,338,Democrazia Cristiana,ORG,Q815348
document_131125.html,81,94,Enrico Mattei,PER,Q557795
document_131125.html,218,228,Presidente,PER,Q343323
document_131125.html,793,813,Democrazia Cristiana,ORG,Q815348
document_131128.html,19,39,Democrazia Cristiana,ORG,Q815348
document_131128.html,486,499,Nazioni Unite,ORG,Q1065
document_131132.html,306,310,D.C.,ORG,Q815348
document_131136.html,3,23,Democrazia Cristiana,ORG,Q815348
document_131136.html,335,355,Democrazia Cristiana,ORG,Q815348
document_131138.html,24,30,Bonomi,PER,Q3893797
document_131138.html,113,133,Democrazia Cristiana,ORG,Q815348
document_131138.html,266,285,Coltivatori diretti,ORG,Q3682549
document_131138.html,477,483,Bonomi,PER,Q3893797
document_131139.html,201,219,Carmine De Martino,PER,Q3660359
document_131139.html,307,327,Democrazia Cristiana,ORG,Q815348
document_131139.html,455,475,Democrazia Cristiana,ORG,Q815348
document_131143.html,150,170,Democrazia Cristiana,ORG,Q815348
document_131143.html,498,515,partito comunista,ORG,Q461886
document_131143.html,740,757,partito comunista,ORG,Q461886
document_131144.html,126,146,Democrazia Cristiana,ORG,Q815348
document_131144.html,187,193,Italia,LOC,Q38
document_131146.html,153,172,Coltivatori Diretti,ORG,Q3682549
document_131146.html,392,394,DC,ORG,Q815348
document_131147.html,3,23,Democrazia Cristiana,ORG,Q815348
document_131152.html,192,212,Democrazia Cristiana,ORG,Q815348
document_131152.html,554,574,Democrazia Cristiana,ORG,Q815348
document_131152.html,835,855,Democrazia Cristiana,ORG,Q815348
document_131153.html,491,495,D.C.,ORG,Q815348
document_131156.html,115,122,Sicilia,LOC,Q1460
document_131156.html,253,273,Democrazia Cristiana,ORG,Q815348
document_131156.html,763,769,Italia,LOC,Q38
document_131157.html,3,30,Presidente della Repubblica,PER,Q1240
document_131157.html,325,327,DC,ORG,Q815348
document_131157.html,371,374,PSI,ORG,Q590750
document_131159.html,51,53,DC,ORG,Q815348
document_131159.html,339,341,DC,ORG,Q815348
document_131159.html,2033,2051,partito socialista,ORG,Q590750
document_131160.html,71,76,Leone,PER,Q1235
document_131161.html,110,137,Partito Socialista Italiano,ORG,Q590750
document_131166.html,212,217,Leone,PER,Q1235
document_131166.html,590,596,Napoli,LOC,Q2634
document_131166.html,931,934,PSI,ORG,Q590750
document_131166.html,984,988,Roma,LOC,Q220
document_132010.html,192,207,Mario Missiroli,PER,Q3848827
document_132010.html,519,528,Salizzoni,PER,Q3617210
document_132013.html,108,110,Dc,ORG,Q815348
document_132013.html,201,206,Rumor,PER,Q316288
document_132014.html,52,59,Partito,ORG,Q815348
document_132014.html,999,1001,Dc,ORG,Q815348
document_132014.html,1359,1361,Dc,ORG,Q815348
document_132017.html,29,64,Primo Vice Presidente del Consiglio,PER,Q202770
document_132017.html,235,241,Genova,LOC,Q1449
document_132018.html,10,20,Presidente,PER,Q562209
document_132020.html,74,76,Dc,ORG,Q815348
document_132024.html,18,31,Gran Bretagna,LOC,Q145
document_132024.html,110,114,Alec,PER,Q128976
document_132027.html,299,314,Ferrari Aggradi,PER,Q3848567
document_132027.html,775,794,Coltivatori diretti,ORG,Q3682549
document_132027.html,912,918,Bonomi,PER,Q3893797
document_132027.html,1596,1602,Italia,LOC,Q38
document_132028.html,39,42,Rai,ORG,Q19616
document_132031.html,126,132,Italia,LOC,Q38
document_132031.html,165,171,Africa,LOC,Q15
document_132031.html,242,253,Addis Abeba,LOC,Q3624
document_132031.html,391,397,Italia,LOC,Q38
document_132032.html,10,20,Presidente,PER,Q562209
document_132037.html,7,17,Presidente,PER,Q67511
document_132038.html,10,20,Presidente,PER,Q3558039
document_132042.html,10,20,Presidente,PER,Q562209
document_132043.html,809,814,Rumor,PER,Q316288
document_132043.html,816,825,Brodolini,PER,Q3762008
document_132043.html,827,834,Tanassi,PER,Q3849140
document_132043.html,836,844,La Malfa,PER,Q1248333
document_132043.html,846,851,Buzzi,PER,Q19862475
document_132043.html,854,862,Pistelli,PER,Q3876321
document_132043.html,959,979,Democrazia Cristiana,ORG,Q815348
document_132043.html,985,1003,Partito socialista,ORG,Q590750
document_132043.html,1009,1034,Partito socialdemocratico,ORG,Q665335
document_132052.html,1172,1178,Italia,LOC,Q38
document_132053.html,153,155,Dc,ORG,Q815348
document_132053.html,160,177,Alcide De Gasperi,PER,Q153832
document_132053.html,496,502,Italia,LOC,Q38
document_132053.html,1086,1092,Italia,LOC,Q38
document_132053.html,1322,1324,Dc,ORG,Q815348
document_132055.html,267,273,Europa,LOC,Q46
document_132055.html,387,393,Italia,LOC,Q38
document_132055.html,513,517,Roma,LOC,Q220
document_132055.html,572,576,Roma,LOC,Q220
document_132055.html,839,843,Roma,LOC,Q220
document_132055.html,968,974,Europa,LOC,Q46
document_132055.html,994,1000,Europa,LOC,Q46
document_132055.html,1247,1253,Europa,LOC,Q46
document_132055.html,1658,1664,Italia,LOC,Q38
document_132056.html,192,219,Presidente della Repubblica,PER,Q1240
document_132056.html,427,443,Capo dello Stato,PER,Q1240
document_132056.html,505,542,Presidente supplente della Repubblica,PER,Q562209
document_132056.html,635,662,Presidente della Repubblica,PER,Q1240
document_132056.html,683,719,Segretario generale della Presidenza,PER,Q105306735
document_132056.html,931,958,Presidente della Repubblica,PER,Q1240
document_132056.html,1012,1039,Presidente della Repubblica,PER,Q1240
document_132058.html,7,44,Presidente supplente della Repubblica,PER,Q562209
document_132059.html,248,253,Paese,LOC,Q38
document_132060.html,98,102,Roma,LOC,Q220
document_132066.html,2,19,On. Interpellante,PER,Q4003497
document_132067.html,62,69,Taranto,LOC,Q13498
document_132067.html,120,123,IRI,ORG,Q1674879
document_132067.html,252,263,Mezzogiorno,LOC,Q207989
document_132069.html,49,55,Milano,LOC,Q490
document_132069.html,146,152,Milano,LOC,Q490
document_132071.html,65,72,Viterbo,LOC,Q13395
document_132071.html,296,303,Viterbo,LOC,Q13395
document_132075.html,0,16,Beatissimo padre,PER,Q16975
document_132075.html,87,93,Italia,LOC,Q38
document_132075.html,530,534,Roma,LOC,Q220
document_132075.html,1031,1037,Italia,LOC,Q38
document_132075.html,1188,1194,Italia,LOC,Q38
document_132076.html,62,89,Presidente della Repubblica,PER,Q1240
document_132079.html,58,60,Dc,ORG,Q815348
document_132079.html,906,908,Dc,ORG,Q815348
document_132081.html,1503,1514,Sud Vietnam,LOC,Q180573
document_132083.html,1019,1028,Almirante,PER,Q1236400
document_132083.html,1737,1754,Partito comunista,ORG,Q461886
document_132084.html,524,531,De Luca,PER,Q3616954
document_132084.html,533,539,Tolloy,PER,Q16561152
document_132084.html,542,557,Granzotto Basso,PER,Q3838605
document_132087.html,25,32,Johnson,PER,Q9640
document_132087.html,47,58,Stati Uniti,LOC,Q30
document_132087.html,107,114,Fanfani,PER,Q273228
document_132087.html,545,552,Johnson,PER,Q9640
document_132090.html,179,192,San Francisco,LOC,Q62
document_132090.html,355,368,Nazioni Unite,ORG,Q1065
document_132090.html,637,650,Nazioni Unite,ORG,Q1065
document_132091.html,7,17,Presidente,PER,Q9640
document_132091.html,67,78,Stati Uniti,LOC,Q30
document_132091.html,115,130,signora Johnson,PER,Q233648
document_132091.html,232,238,Italia,LOC,Q38
document_132091.html,456,462,Boston,LOC,Q100
document_132093.html,616,619,CIO,ORG,Q40970
document_132093.html,657,661,CONI,ORG,Q1114833
document_132093.html,668,674,Onesti,PER,Q596724
document_132093.html,1538,1542,Coni,ORG,Q1114833
document_132094.html,50,64,Signora Wilson,PER,Q75319784
document_132095.html,237,242,Poeta,PER,Q5679
document_132096.html,448,462,organizzazione,ORG,Q3682549
document_132097.html,252,259,Morlino,PER,Q674952
document_132097.html,341,346,Rumor,PER,Q316288
document_132098.html,54,61,Bologna,LOC,Q1891
document_132098.html,297,304,Bologna,LOC,Q1891
document_132098.html,465,472,Bologna,LOC,Q1891
document_132098.html,760,767,Bologna,LOC,Q1891
document_132102.html,265,269,CISL,ORG,Q1125097
document_132104.html,2,10,Cagliari,LOC,Q1897
document_132104.html,113,117,ACLI,ORG,Q3627327
document_132104.html,635,643,Sardegna,LOC,Q1462
document_132106.html,446,468,Castellamare di Stabia,LOC,NIL
document_132107.html,2,8,Padova,LOC,Q617
document_132112.html,90,97,Bolzano,LOC,Q6526
document_132112.html,103,111,Pasquali,PER,Q962413
document_132113.html,311,318,Saragat,PER,Q1238
document_132113.html,428,442,America Latina,LOC,Q12585
document_132113.html,524,529,città,LOC,Q3519
document_132113.html,539,546,regione,LOC,Q1447
document_132116.html,11,19,Piacenza,LOC,Q13329
document_132116.html,70,72,Dc,ORG,Q2924461
document_132116.html,229,231,Dc,ORG,Q2924461
document_132121.html,114,121,Fanfani,PER,Q273228
document_132121.html,188,196,New York,LOC,Q60
document_132121.html,261,274,Nazioni Unite,ORG,Q1065
document_132123.html,251,257,Italia,LOC,Q38
document_132125.html,149,165,Juraj Strosmajer,PER,Q434257
document_132130.html,1508,1522,Giovanni XXIII,PER,Q23873
document_132130.html,1525,1533,Paolo VI,PER,Q16975
document_132133.html,83,93,Presidente,PER,Q19361843
document_132136.html,224,231,Fanfani,PER,Q273228
document_132136.html,866,873,Fanfani,PER,Q273228
document_132139.html,531,549,partito socialista,ORG,Q590750
document_132139.html,1466,1486,Democrazia Cristiana,ORG,Q815348
document_132141.html,3,30,Presidente della Repubblica,PER,Q1238
document_132144.html,753,758,Rumor,PER,Q316288
document_132144.html,760,770,De Martino,PER,Q1379919
document_132144.html,772,779,Tanassi,PER,Q3849140
document_132144.html,781,789,La Malfa,PER,Q1248333
document_132145.html,22,41,Segretario Politico,PER,Q316288
document_132145.html,734,754,Democrazia Cristiana,ORG,Q815348
document_132145.html,1096,1116,Democrazia Cristiana,ORG,Q815348
document_132146.html,122,126,Bari,LOC,Q3519
document_132146.html,127,133,Napoli,LOC,Q2634
document_132146.html,206,212,Puglie,LOC,Q1447
document_132146.html,225,231,Italia,LOC,Q38
document_132148.html,17,21,Roma,LOC,Q220
document_132148.html,685,689,Roma,LOC,Q220
document_132148.html,900,904,Roma,LOC,Q220
document_132148.html,976,980,Roma,LOC,Q220
document_132148.html,1291,1295,Roma,LOC,Q220
document_132149.html,5,15,Presidente,PER,Q155928
document_132149.html,20,52,Comitato Olimpico Internazionale,ORG,Q40970
document_132151.html,79,85,Italia,LOC,Q38
document_132151.html,142,148,Italia,LOC,Q38
document_132154.html,192,196,URSS,LOC,Q15180
document_132154.html,380,384,Roma,LOC,Q220
document_132154.html,425,432,Gromiko,PER,Q184267
document_132169.html,165,175,Aquisgrana,LOC,Q1017
document_132169.html,242,252,Aquisgrana,LOC,Q1017
document_132169.html,297,308,Carlo Magno,PER,Q3044
document_132169.html,1069,1073,Roma,LOC,Q220
document_132169.html,1079,1089,Aquisgrana,LOC,Q1017
document_132169.html,1336,1342,Italia,LOC,Q38
document_132169.html,1345,1353,Germania,LOC,Q183
document_132170.html,7,27,Cancelliere Federale,PER,Q2496
document_132170.html,86,93,Fanfani,PER,Q273228
document_132179.html,819,828,Almirante,PER,Q1236400
document_132179.html,983,993,Alto Adige,LOC,Q15124
document_132183.html,128,139,Arcivescovo,PER,Q3705288
document_132183.html,299,306,Salerno,LOC,Q1083
document_132183.html,342,347,Menna,PER,Q3611210
document_132188.html,225,234,Cazzaniga,PER,NIL
document_132188.html,274,282,New York,LOC,Q60
document_132191.html,96,100,ACLI,ORG,Q3627327
document_132192.html,282,288,Italia,LOC,Q38
document_132192.html,701,707,Italia,LOC,Q38
document_132192.html,894,900,Italia,LOC,Q38
document_132192.html,945,951,Europa,LOC,Q46
document_132192.html,968,974,Europa,LOC,Q46
document_132192.html,1434,1440,Italia,LOC,Q38
document_132198.html,2,9,Firenze,LOC,Q2044
document_132198.html,77,87,Bargellini,PER,Q3903157
document_132198.html,216,223,Firenze,LOC,Q2044
document_132199.html,22,49,Presidente della Repubblica,PER,Q1238
document_132199.html,81,88,Venezia,LOC,Q641
document_132199.html,224,231,Venezia,LOC,Q641
document_132199.html,486,493,Venezia,LOC,Q641
document_132199.html,737,744,Venezia,LOC,Q641
document_132199.html,1824,1831,Firenze,LOC,Q2044
document_132200.html,2,9,Trieste,LOC,Q546
document_132200.html,164,171,Trieste,LOC,Q546
document_132200.html,195,216,Friuli Venezia Giulia,LOC,Q1250
document_132201.html,139,145,Dalvit,PER,Q3839551
document_132201.html,189,195,Trento,LOC,Q3376
document_132201.html,202,209,Kessler,PER,Q993405
document_132201.html,254,261,Bolzano,LOC,Q6526
document_132201.html,268,275,Magnago,PER,Q9399
document_132203.html,10,20,Presidente,PER,Q3558039
document_132206.html,69,76,Sindaco,PER,Q3388096
document_132206.html,80,86,Milano,LOC,Q490
document_132207.html,77,83,Milano,LOC,Q490
document_132208.html,209,215,Milano,LOC,Q490
document_132208.html,221,228,Origlia,PER,Q58011054
document_132208.html,350,356,Milano,LOC,Q490
document_132208.html,383,389,Milano,LOC,Q490
document_132210.html,255,261,Italia,LOC,Q38
document_132211.html,245,249,Roma,LOC,Q220
document_132213.html,7,21,Primo Ministro,PER,Q128956
document_132214.html,94,132,Confederazione dei Coltivatori Diretti,ORG,Q3682549
document_132214.html,215,227,Paolo Bonomi,PER,Q3893797
document_132215.html,127,131,Roma,LOC,Q220
document_132215.html,197,203,Italia,LOC,Q38
document_132215.html,208,224,Unione Sovietica,LOC,Q15180
document_132216.html,106,119,Lami Starnuti,PER,Q3719089
document_132221.html,16,22,Verona,LOC,Q2028
document_132221.html,1113,1139,Comunità economica europea,ORG,Q52847
document_132221.html,1155,1161,Italia,LOC,Q38
document_132223.html,206,212,Italia,LOC,Q38
document_132226.html,54,60,Puglia,LOC,Q1447
document_132226.html,389,409,Democrazia Cristiana,ORG,Q2924461
document_132226.html,600,602,Dc,ORG,Q2924461
document_132227.html,11,16,Siena,LOC,Q2751
document_132227.html,577,582,Siena,LOC,Q2751
document_132228.html,346,353,Firenze,LOC,Q2044
document_132238.html,397,403,Italia,LOC,Q38
document_132240.html,55,62,Catania,LOC,Q1903
document_132240.html,104,111,Sicilia,LOC,Q1460
document_132240.html,691,698,Sicilia,LOC,Q1460
document_132242.html,129,137,Sgarlata,PER,Q16575674
document_132245.html,98,111,Nazioni Unite,ORG,Q1065
document_132245.html,422,425,ONU,ORG,Q1065
document_132246.html,66,72,Wilson,PER,Q128956
document_132247.html,226,232,Wilson,PER,Q128956
document_132247.html,246,250,Roma,LOC,Q220
document_132249.html,177,190,Nazioni Unite,ORG,Q1065
document_132257.html,2,7,Cuneo,LOC,Q5968
document_132257.html,171,187,Giovanni Giraudo,PER,Q3767386
document_132257.html,346,351,Cuneo,LOC,Q5968
document_132259.html,619,625,Italia,LOC,Q38
document_132259.html,647,654,Firenze,LOC,Q2044
document_132261.html,325,331,Italia,LOC,Q38
document_132261.html,1026,1032,Italia,LOC,Q38
document_132261.html,1331,1337,Italia,LOC,Q38
document_132263.html,52,72,Democrazia Cristiana,LOC,Q815348
document_132263.html,319,324,Rumor,PER,Q316288
document_132272.html,235,255,Democrazia Cristiana,ORG,Q815348
document_132274.html,77,87,Tremelloni,PER,Q3939205
document_132275.html,187,195,Pozzuoli,LOC,Q72425
document_132276.html,7,17,presidente,PER,Q596724
document_132276.html,22,26,CONI,ORG,Q1114833
document_132276.html,199,203,CONI,ORG,Q1114833
document_132276.html,530,534,CONI,ORG,Q1114833
document_132277.html,101,111,Presidente,PER,Q118188451
document_132277.html,118,124,Gescal,ORG,Q3761356
document_132277.html,170,176,Torino,LOC,Q495
document_132277.html,302,330,Gestione Case per Lavoratori,ORG,Q3761356
document_132277.html,397,405,Ina-Casa,ORG,Q3788634
document_132277.html,476,482,Italia,LOC,Q38
document_132277.html,694,702,Ina-Casa,ORG,Q3788634
document_132277.html,783,789,Gescal,ORG,Q3761356
document_132277.html,882,890,Gestione,ORG,Q3761356
document_132282.html,40,51,Enrico Ghio,PER,Q50322208
document_132286.html,84,94,Pieraccini,PER,Q3767938
document_132289.html,387,402,Massimo Pilotti,PER,Q3851409
document_132289.html,410,426,Gaetano Azzariti,PER,Q3756893
document_132289.html,435,450,Andrea Torrente,PER,Q3616074
document_132294.html,818,824,Italia,LOC,Q38
document_132297.html,1669,1689,Democrazia Cristiana,ORG,Q815348
document_132299.html,46,52,Foggia,LOC,Q13464
document_132299.html,205,211,Italia,LOC,Q38
document_132301.html,131,137,Napoli,LOC,Q2634
document_132301.html,579,583,Bari,LOC,Q3519
document_132301.html,594,600,Napoli,LOC,Q2634
document_132302.html,136,142,Italia,LOC,Q38
document_132303.html,208,228,Democrazia Cristiana,ORG,Q815348
document_132303.html,255,272,Partito comunista,ORG,NIL
document_132303.html,478,495,partito comunista,ORG,NIL
document_132304.html,11,15,Roma,LOC,Q220
document_132305.html,2,9,Palermo,LOC,Q2656
document_132305.html,160,167,Sicilia,LOC,Q1460
document_132308.html,514,516,Dc,ORG,Q2924461
document_132309.html,624,630,Italia,LOC,Q38
document_132309.html,1395,1402,Firenze,LOC,Q2044
document_132309.html,1530,1537,Sicilia,LOC,Q1460
document_141007.html,155,160,Rumor,PER,Q316288
document_141014.html,90,110,Democrazia Cristiana,ORG,Q815348
document_141014.html,232,239,Partito,ORG,Q815348
document_141023.html,369,376,Partito,ORG,Q815348
document_141023.html,483,490,Partito,ORG,Q815348
document_141025.html,32,52,Democrazia Cristiana,ORG,NIL
document_141025.html,654,674,Democrazia Cristiana,ORG,NIL
document_141028.html,28,35,Trapani,LOC,Q13664
document_141032.html,349,356,Partito,ORG,Q815348
document_141032.html,420,440,Democrazia Cristiana,ORG,Q815348
document_141032.html,513,519,Italia,LOC,NIL
document_141032.html,742,749,Partito,ORG,Q815348
document_141032.html,840,847,Partito,ORG,Q815348
document_141032.html,976,996,Democrazia Cristiana,ORG,Q815348
document_141032.html,1773,1793,Democrazia Cristiana,ORG,Q815348
document_141034.html,54,61,Partito,ORG,Q815348
document_141034.html,283,303,Democrazia Cristiana,ORG,Q815348
document_141034.html,1599,1603,D.C.,ORG,Q815348
document_141042.html,48,52,Base,ORG,NIL
document_141042.html,57,68,Forze Nuove,ORG,NIL
document_141042.html,74,88,Nuova Sinistra,ORG,NIL
document_141042.html,243,247,D.C.,ORG,Q815348
document_141044.html,44,52,ministro,PER,Q2514
document_141044.html,123,127,Roma,LOC,Q220
document_141045.html,146,156,Presidente,PER,Q601298
document_141045.html,161,169,Cariglia,PER,Q601298
document_141047.html,103,112,Bruxelles,LOC,Q239
document_141047.html,185,188,Aia,LOC,Q36600
document_141047.html,537,545,Comunità,ORG,Q52847
document_141047.html,554,567,Gran Bretagna,LOC,Q145
document_141049.html,6,19,Corrado Belci,PER,Q3694191
document_141049.html,40,47,Trieste,LOC,Q546
document_141050.html,160,170,Repubblica,LOC,Q1014
document_141050.html,247,257,continente,LOC,Q15
document_141050.html,371,381,continente,LOC,Q15
document_141050.html,388,394,Italia,LOC,Q38
document_141052.html,142,148,Ottawa,LOC,Q1930
document_141052.html,246,252,Canada,LOC,Q16
document_141053.html,105,115,Continente,LOC,Q828
document_141053.html,165,195,Istituto Italo-Latinoamericano,ORG,Q605682
document_141053.html,300,314,America Latina,LOC,Q12585
document_141054.html,217,220,CEE,ORG,Q52847
document_141054.html,228,242,America Latina,LOC,Q12585
document_141062.html,210,214,Roma,LOC,Q220
document_141069.html,47,63,Comunità europea,ORG,Q52847
document_141072.html,60,66,Italia,LOC,Q38
document_141076.html,161,174,Nazioni Unite,ORG,Q1065
document_141076.html,306,319,Nazioni Unite,ORG,Q1065
document_141076.html,532,545,Nazioni Unite,ORG,Q1065
document_141081.html,217,225,Comunità,ORG,Q52847
document_141081.html,382,388,Harmel,PER,Q363942
document_141081.html,643,651,Comunità,ORG,Q52847
document_141081.html,687,693,Europa,LOC,Q46
document_141084.html,27,35,Bulgaria,LOC,Q219
document_141084.html,109,115,Italia,LOC,Q38
document_141084.html,121,129,Bulgaria,LOC,Q219
document_141087.html,40,47,Turchia,LOC,Q43
document_141087.html,133,139,Italia,LOC,Q38
document_141089.html,111,125,Robert Schuman,PER,Q15981
document_141089.html,273,279,Europe,LOC,Q46
document_141089.html,360,369,Continent,LOC,Q46
document_141089.html,505,519,Robert Schuman,PER,Q15981
document_141090.html,7,13,Italia,LOC,Q38
document_141090.html,218,231,Gran Bretagna,LOC,Q145
document_141090.html,315,328,Gran Bretagna,LOC,Q145
document_141090.html,334,340,Europa,LOC,Q46
document_141090.html,387,400,Gran Bretagna,LOC,Q145
document_141090.html,425,431,Europa,LOC,Q46
document_141090.html,463,469,Europa,LOC,Q46
document_141090.html,499,505,Europa,LOC,Q46
document_141090.html,522,535,Gran Bretagna,LOC,Q145
document_141090.html,632,638,Europa,LOC,Q46
document_141090.html,839,842,Aja,LOC,Q36600
document_141090.html,892,905,Gran Bretagna,LOC,Q145
document_141090.html,988,994,Italia,LOC,Q38
document_141090.html,1142,1150,Comunità,ORG,Q52847
document_141090.html,1215,1228,Gran Bretagna,LOC,Q145
document_141090.html,1431,1437,Europa,LOC,Q46
document_141090.html,1474,1480,Europa,LOC,Q46
document_141090.html,1525,1531,Italia,LOC,Q38
document_141090.html,1581,1594,Gran Bretagna,LOC,Q145
document_141092.html,72,79,Ginevra,LOC,Q71
document_141092.html,161,168,Euratom,ORG,Q8919
document_141092.html,176,180,AIEA,ORG,Q41984
document_141092.html,493,497,AIEA,ORG,Q41984
document_141092.html,587,594,Francia,LOC,Q142
document_141092.html,732,736,AIEA,ORG,Q41984
document_141092.html,757,764,Francia,LOC,Q142
document_141092.html,974,981,Euratom,ORG,Q8919
document_141092.html,1075,1082,Francia,LOC,Q142
document_141093.html,328,334,Italia,LOC,Q38
document_141093.html,337,344,Francia,LOC,Q142
document_141093.html,767,773,Italia,LOC,Q38
document_141093.html,799,806,Francia,LOC,Q142
document_141093.html,1004,1010,Italia,LOC,Q38
document_141094.html,199,202,Aja,LOC,Q36600
document_141094.html,234,240,Europa,LOC,Q46
document_141095.html,13,34,République Arabe Unie,LOC,Q170468
document_141095.html,87,92,Cairo,LOC,Q85
document_141095.html,267,275,Ministre,PER,Q1884962
document_141100.html,92,98,Italia,LOC,Q38
document_141100.html,489,495,Italia,LOC,Q38
document_141100.html,506,519,Medio Oriente,LOC,Q7204
document_141102.html,17,21,Roma,LOC,Q220
document_141103.html,152,158,Natali,PER,Q1290648
document_141103.html,195,201,Pedini,PER,Q3848931
document_141103.html,239,247,Comunità,ORG,Q52847
document_141103.html,300,304,EFTA,ORG,Q166546
document_141103.html,348,356,Comunità,ORG,Q52847
document_141104.html,470,478,Comunità,ORG,Q52847
document_141105.html,44,48,Roma,LOC,Q220
document_141109.html,188,194,Italia,LOC,Q38
document_141113.html,55,64,Andreotti,PER,Q50005
document_141113.html,117,137,Democrazia Cristiana,ORG,Q815348
document_141114.html,163,168,Libia,LOC,Q1016
document_141119.html,78,90,Mediterraneo,LOC,Q4918
document_141119.html,241,254,Medio Oriente,LOC,Q7204
document_141120.html,26,33,Teheran,LOC,Q3616
document_141120.html,167,174,Sovrano,PER,Q128245
document_141124.html,149,156,Messico,LOC,Q96
document_141124.html,180,186,Italia,LOC,Q38
document_141130.html,65,75,Presidente,PER,Q469478
document_141130.html,109,136,Comunità Economiche Europee,ORG,Q52847
document_141131.html,36,44,Giappone,LOC,Q17
document_141134.html,209,216,collega,PER,Q76297
document_141134.html,552,562,Eccellenza,PER,Q76297
document_141135.html,61,65,Roma,LOC,Q220
document_141135.html,85,93,Giappone,LOC,Q17
document_141135.html,95,104,Indonesia,LOC,Q252
document_141135.html,107,117,Thailandia,LOC,Q869
document_141136.html,34,44,Imperatore,PER,Q41178
document_141136.html,47,54,Etiopia,LOC,Q115
document_141136.html,56,72,Hailé Selassié I,PER,Q41178
document_141136.html,80,86,Italia,LOC,Q38
document_141139.html,30,34,Roma,LOC,Q220
document_141140.html,189,198,Indonesia,LOC,Q252
document_141140.html,203,209,Italia,LOC,Q38
document_141143.html,65,71,Londra,LOC,Q84
document_141143.html,110,116,Londra,LOC,Q84
document_141143.html,586,592,Italia,LOC,Q38
document_141143.html,625,638,Gran Bretagna,LOC,Q145
document_141143.html,643,657,Mercato comune,ORG,Q955276
document_141143.html,681,694,Gran Bretagna,LOC,Q145
document_141143.html,785,791,Europa,LOC,Q46
document_141143.html,981,993,Mediterraneo,LOC,Q4918
document_141143.html,1164,1179,Estremo Oriente,LOC,Q42225
document_141149.html,170,201,Istituto Italo Latino-americano,ORG,Q605682
document_141149.html,211,247,Organizzazione degli Stati Americani,ORG,Q123759
document_141149.html,259,291,Banca Interamericana di Sviluppo,ORG,NIL
document_141149.html,311,315,Roma,LOC,Q220
document_141149.html,356,370,America Latina,LOC,Q12585
document_141149.html,449,457,Medellin,LOC,Q48278
document_141149.html,459,467,Colombia,LOC,Q739
document_141154.html,149,156,Israele,LOC,Q801
document_141155.html,46,53,Israele,LOC,Q801
document_141155.html,206,217,Gerusalemme,LOC,Q1218
document_141155.html,498,509,Gerusalemme,LOC,Q1218
document_141157.html,178,188,Washington,LOC,Q61
document_141157.html,191,199,New York,LOC,Q60
document_141157.html,204,228,Presidente del Consiglio,PER,Q312058
document_141157.html,265,283,Alleanza Atlantica,ORG,Q7184
document_141157.html,306,322,Comunità Europea,ORG,Q52847
document_141157.html,375,381,Europa,LOC,Q46
document_141157.html,416,429,Medio Oriente,LOC,Q7204
document_141158.html,76,89,Nuova Zelanda,LOC,Q664
document_141159.html,101,111,Copenaghen,LOC,Q1748
document_141160.html,21,29,Ministro,PER,Q348901
document_141160.html,40,47,Collega,PER,Q348901
document_141160.html,197,203,Italia,LOC,Q38
document_141160.html,348,358,Copenaghen,LOC,Q1748
document_141162.html,392,398,Italia,LOC,Q38
document_141163.html,52,56,Roma,LOC,Q220
document_141163.html,303,324,Ministro degli Esteri,PER,Q456527
document_141163.html,359,365,Italia,LOC,Q38
document_141163.html,473,479,Ottawa,LOC,Q1930
document_141163.html,537,541,Roma,LOC,Q220
document_141168.html,226,231,Ghana,LOC,Q117
document_141171.html,22,27,Libia,LOC,Q1016
document_141173.html,66,70,Roma,LOC,Q220
document_141173.html,111,124,Medio Oriente,LOC,Q7204
document_141176.html,198,205,Nilsson,PER,NIL
document_141179.html,216,222,Italia,LOC,Q38
document_141187.html,23,29,Italie,LOC,Q38
document_141187.html,150,158,Alliance,ORG,Q7184
document_141187.html,294,303,Bruxelles,LOC,Q239
document_141189.html,28,32,Bari,LOC,Q3519
document_141189.html,129,135,Italia,LOC,Q38
document_141189.html,562,582,Democrazia Cristiana,ORG,Q815348
document_141191.html,50,57,Hillery,PER,Q310994
document_141191.html,190,197,Irlanda,LOC,Q27
document_141191.html,346,353,Hillery,PER,Q310994
document_141192.html,158,165,Irlanda,LOC,Q27
document_141202.html,142,146,Roma,LOC,Q220
document_141209.html,3,22,Segretario Politico,PER,Q434786
document_141209.html,102,122,Democrazia Cristiana,ORG,Q815348
document_141209.html,500,520,Democrazia Cristiana,ORG,Q815348
document_141211.html,201,206,Nixon,PER,Q9588
document_141211.html,259,266,Pechino,LOC,Q956
