doc_id,surface,start_pos,end_pos,type,identifier,source,valid,split
document_131087.html,partito,554,561,ORG,Q815348,AMD,no,train
document_131087.html,Congresso Nazionale,30,49,ORG,NIL,NER,no,train
document_131089.html,partito,225,232,ORG,Q815348,AMD,no,train
document_131089.html,partito,508,515,ORG,Q815348,AMD,no,train
document_131089.html,Congresso Nazionale,28,47,ORG,NIL,NER,no,train
document_131090.html,Paese,644,649,LOC,Q38,AMD,yes,train
document_131090.html,Partito,102,109,ORG,Q815348,AMD,yes,train
document_131090.html,Partito,929,936,ORG,Q815348,AMD,yes,train
document_131090.html,Partito,1342,1349,ORG,Q815348,AMD,yes,train
document_131090.html,comunità,545,553,ORG,Q52847,AMD,no,train
document_131090.html,Congresso,134,143,ORG,NIL,NER,no,train
document_131090.html,Governo,801,808,ORG,NIL,NER,no,train
document_131090.html,Gruppi parlamentari,811,830,ORG,NIL,NER,no,train
document_131093.html,Paese,653,658,LOC,Q38,AMD,yes,train
document_131093.html,Presidente,19,29,PER,Q4003497,AMD,no,train
document_131093.html,alleanza,676,684,ORG,Q7184,AMD,no,train
document_131093.html,alleanza,730,738,ORG,Q7184,AMD,no,train
document_131093.html,alleanza,747,755,ORG,Q7184,AMD,no,train
document_131093.html,partito,462,469,ORG,Q815348,AMD,no,train
document_131093.html,Governo,245,252,ORG,NIL,NER,no,train
document_131093.html,congresso,270,279,ORG,NIL,NER,no,train
document_131095.html,partiti,500,507,ORG,Q7278,AMD,no,train
document_131095.html,Governo di coalizione,3,24,ORG,NIL,NER,no,train
document_131095.html,Camera dei deputati,76,95,ORG,Q841424,NER,yes,train
document_131098.html,Partito,408,415,ORG,Q815348,AMD,yes,train
document_131098.html,partito,1076,1083,ORG,Q815348,AMD,no,train
document_131098.html,Governo,91,98,ORG,NIL,NER,no,train
document_131098.html,Congresso,160,169,ORG,NIL,NER,no,train
document_131098.html,Congresso,874,883,ORG,NIL,NER,no,train
document_131101.html,Partito,400,407,ORG,Q815348,AMD,yes,train
document_131103.html,Partito,233,240,ORG,Q815348,AMD,yes,train
document_131103.html,ministro,122,130,PER,Q2514,AMD,no,train
document_131104.html,partito,3,10,ORG,Q815348,AMD,no,train
document_131105.html,Paese,1074,1079,LOC,Q38,AMD,yes,train
document_131105.html,Partito,1589,1596,ORG,Q815348,AMD,yes,train
document_131105.html,capitale,1024,1032,LOC,Q220,AMD,no,train
document_131105.html,città,314,319,LOC,Q3519,AMD,no,train
document_131105.html,partito,176,183,ORG,Q815348,AMD,no,train
document_131105.html,partito,383,390,ORG,Q815348,AMD,no,train
document_131105.html,partito,404,411,ORG,Q815348,AMD,no,train
document_131105.html,partito,1187,1194,ORG,Q815348,AMD,no,train
document_131105.html,partito,1687,1694,ORG,Q815348,AMD,no,train
document_131106.html,Paese,582,587,LOC,Q38,AMD,yes,train
document_131106.html,città,114,119,LOC,Q3519,AMD,no,train
document_131106.html,città,512,517,LOC,Q3519,AMD,no,train
document_131106.html,città,524,529,LOC,Q3519,AMD,no,train
document_131106.html,paese,280,285,LOC,Q38,AMD,yes,train
document_131107.html,Paese,240,245,LOC,Q38,AMD,yes,train
document_131109.html,Partito,828,835,ORG,Q815348,AMD,yes,train
document_131109.html,partiti,1333,1340,ORG,Q7278,AMD,no,train
document_131109.html,Parlamento,244,254,ORG,Q1117578,NER,yes,train
document_131111.html,Assemblea,722,731,ORG,Q1053185,AMD,no,train
document_131111.html,Commissione,449,460,ORG,Q3684787,AMD,no,train
document_131111.html,Commissione,964,975,ORG,Q3684787,AMD,no,train
document_131111.html,Commissione,1124,1135,ORG,Q3684787,AMD,no,train
document_131111.html,Commissione,1368,1379,ORG,Q3684787,AMD,no,train
document_131111.html,Commissione,1666,1677,ORG,Q3684787,AMD,no,train
document_131111.html,Partito,1793,1800,ORG,Q815348,AMD,yes,train
document_131111.html,Conferenza Nazionale Organizzativa,71,105,ORG,NIL,NER,no,train
document_131111.html,Direzione Centrale,545,563,ORG,NIL,NER,no,train
document_131111.html,Segreteria Politica,572,591,ORG,NIL,NER,no,train
document_131111.html,Direzione,1353,1362,ORG,NUL,NER,no,train
document_131112.html,Presidente,38,48,PER,Q4003497,AMD,no,train
document_131112.html,Consiglio Nazionale,150,169,ORG,NIL,NER,no,train
document_131114.html,Partito,120,127,ORG,Q815348,AMD,yes,train
document_131114.html,partito,451,458,ORG,Q815348,AMD,no,train
document_131114.html,Consiglio Nazionale[1,67,88,ORG,NIL,NER,no,train
document_131115.html,partito,349,356,ORG,Q815348,AMD,no,train
document_131115.html,partito,855,862,ORG,Q815348,AMD,no,train
document_131115.html,partito,911,918,ORG,Q815348,AMD,no,train
document_131115.html,partito,1368,1375,ORG,Q815348,AMD,no,train
document_131115.html,partito,1553,1560,ORG,Q815348,AMD,no,train
document_131115.html,partito,1622,1629,ORG,Q815348,AMD,no,train
document_131115.html,Consiglio Nazionale,1012,1031,ORG,NIL,NER,no,train
document_131115.html,Consiglio Nazionale,1311,1330,ORG,NIL,NER,no,train
document_131116.html,comunità,112,120,ORG,Q52847,AMD,no,train
document_131116.html,partito,96,103,ORG,Q815348,AMD,no,train
document_131116.html,partito,426,433,ORG,Q815348,AMD,no,train
document_131117.html,Segretario,33,43,PER,Q434786,AMD,no,train
document_131118.html,Aldo Moro,61,70,PER,Q171834,AMD,yes,train
document_131118.html,Padova,16,22,LOC,Q617,AMD,yes,train
document_131118.html,partito,391,398,ORG,Q815348,AMD,no,train
document_131119.html,Aldo Moro,89,98,PER,Q171834,AMD,yes,train
document_131119.html,Moro,270,274,PER,Q171834,AMD,yes,train
document_131119.html,partito,405,412,ORG,Q815348,AMD,no,train
document_131119.html,Congresso provinciale dei giovani democristiani,13,60,ORG,NIL,NER,no,train
document_131122.html,paese,729,734,LOC,Q38,AMD,yes,train
document_131122.html,partiti,190,197,ORG,Q7278,AMD,no,train
document_131123.html,Universitari,78,90,ORG,Q3091708,AMD,no,train
document_131124.html,Paese,567,572,LOC,Q38,AMD,yes,train
document_131125.html,Partito,912,919,ORG,Q815348,AMD,yes,train
document_131125.html,paese,295,300,LOC,Q38,AMD,yes,train
document_131125.html,partito,558,565,ORG,Q815348,AMD,no,train
document_131125.html,Consiglio Nazionale,13,32,ORG,NIL,NER,no,train
document_131126.html,Partito,980,987,ORG,Q815348,AMD,yes,train
document_131126.html,paese,333,338,LOC,Q38,AMD,yes,train
document_131126.html,paese,1483,1488,LOC,Q38,AMD,yes,train
document_131126.html,partito,187,194,ORG,Q815348,AMD,no,train
document_131126.html,partito,1421,1428,ORG,Q815348,AMD,no,train
document_131126.html,consiglio nazionale,212,231,ORG,NIL,NER,no,train
document_131126.html,Consiglio Nazionale,1244,1263,ORG,NIL,NER,no,train
document_131126.html,Congresso,1613,1622,ORG,NIL,NER,no,train
document_131128.html,Alleanza,925,933,ORG,Q7184,AMD,yes,train
document_131128.html,partito,7,14,ORG,Q815348,AMD,no,train
document_131130.html,paese,699,704,LOC,Q38,AMD,yes,train
document_131130.html,Governo,220,227,ORG,Q3773854,NER,yes,train
document_131130.html,Governo,428,435,ORG,Q3773854,NER,yes,train
document_131132.html,Movimento,88,97,ORG,Q3866579,AMD,no,train
document_131132.html,comunità,452,460,ORG,Q52847,AMD,no,train
document_131132.html,partito,10,17,ORG,Q815348,AMD,no,train
document_131132.html,partito,290,297,ORG,Q815348,AMD,no,train
document_131138.html,coltivatori diretti,449,468,ORG,Q3682549,AMD,yes,train
document_131138.html,presidente,13,23,PER,Q4003497,AMD,no,train
document_131138.html,presidente,295,305,PER,Q4003497,AMD,no,train
document_131138.html,Confederazione,182,196,ORG,Q3682549,NER,yes,train
document_131139.html,Aldo Moro,66,75,PER,Q171834,AMD,yes,train
document_131139.html,DC,537,539,ORG,Q815348,AMD,yes,train
document_131139.html,Democrazia,40,50,ORG,Q815348,AMD,no,train
document_131139.html,Paese,333,338,LOC,Q38,AMD,yes,train
document_131139.html,Paese,510,515,LOC,Q38,AMD,yes,train
document_131139.html,Salerno,2,9,LOC,Q1083,AMD,yes,train
document_131139.html,partito,122,129,ORG,Q815348,AMD,no,train
document_131139.html,partito,253,260,ORG,Q815348,AMD,no,train
document_131139.html,regione,350,357,LOC,Q1447,AMD,no,train
document_131143.html,partito,263,270,ORG,Q815348,AMD,no,train
document_131144.html,Mezzogiorno,173,184,LOC,Q207989,AMD,yes,train
document_131144.html,Mezzogiorno,316,327,LOC,Q207989,AMD,yes,train
document_131144.html,Abruzzi,41,48,LOC,Q1284,NER,yes,train
document_131146.html,Aldo Moro,37,46,PER,Q171834,AMD,yes,train
document_131146.html,DC,29,31,ORG,Q815348,AMD,yes,train
document_131146.html,Moro,412,416,PER,Q171834,AMD,yes,train
document_131146.html,Segretario,3,13,PER,Q171834,AMD,yes,train
document_131146.html,Congresso delle donne rurali,64,92,ORG,NIL,NER,no,train
document_131147.html,paese,769,774,LOC,Q38,AMD,yes,train
document_131147.html,partito,1001,1008,ORG,Q815348,AMD,no,train
document_131152.html,Paese,112,117,LOC,Q38,AMD,yes,train
document_131152.html,Paese,937,942,LOC,Q38,AMD,yes,train
document_131153.html,Aldo Moro,36,45,PER,Q171834,AMD,yes,train
document_131153.html,Democrazia,110,120,ORG,Q815348,AMD,no,train
document_131153.html,Foggia,2,8,LOC,Q13464,AMD,yes,train
document_131156.html,Paese,105,110,LOC,Q38,AMD,yes,train
document_131156.html,Paese,446,451,LOC,Q38,AMD,yes,train
document_131156.html,Paese,851,856,LOC,Q38,AMD,yes,train
document_131157.html,partiti,311,318,ORG,Q7278,AMD,no,train
document_131157.html,partiti,574,581,ORG,Q7278,AMD,no,train
document_131157.html,partito,224,231,ORG,Q815348,AMD,no,train
document_131157.html,governo,139,146,ORG,NIL,NER,no,train
document_131157.html,governo,438,445,ORG,NIL,NER,no,train
document_131157.html,governo,629,636,ORG,NIL,NER,no,train
document_131159.html,Leone,1742,1747,PER,Q1235,AMD,yes,train
document_131159.html,Paese,1616,1621,LOC,Q38,AMD,yes,train
document_131159.html,paese,472,477,LOC,Q38,AMD,yes,train
document_131159.html,paese,1021,1026,LOC,Q38,AMD,yes,train
document_131159.html,partiti,1860,1867,ORG,Q7278,AMD,no,train
document_131159.html,partiti,1958,1965,ORG,Q7278,AMD,no,train
document_131159.html,partito,438,445,ORG,Q815348,AMD,no,train
document_131159.html,Consiglio Nazionale,1658,1677,ORG,NIL,NER,no,train
document_131159.html,Governo,1734,1741,ORG,Q3773884,NER,yes,train
document_131160.html,Presidente,42,52,PER,Q4003497,AMD,no,train
document_131160.html,Consiglio on,57,69,ORG,NUL,NER,no,train
document_131161.html,partiti,289,296,ORG,Q7278,AMD,no,train
document_131166.html,Partito,301,308,ORG,Q815348,AMD,yes,train
document_131166.html,collega,520,527,PER,Q76297,AMD,no,train
document_131166.html,partiti,887,894,ORG,Q7278,AMD,no,train
document_131166.html,partiti,1099,1106,ORG,Q7278,AMD,no,train
document_131166.html,partito,712,719,ORG,Q815348,AMD,no,train
document_131166.html,Parlamento,420,430,ORG,Q1117578,NER,yes,train
document_131166.html,Congresso,577,586,ORG,NIL,NER,no,train
document_131166.html,Consiglio nazionale,614,633,ORG,NIL,NER,no,train
document_131166.html,Congresso socialista,960,980,ORG,NIL,NER,no,train
document_131166.html,Consiglio nazionale,1202,1221,ORG,NIL,NER,no,train
document_131166.html,Consiglio nazionale,1375,1394,ORG,NIL,NER,no,train
document_131166.html,Governo,1487,1494,ORG,NIL,NER,no,train
document_131166.html,Consiglio nazionale,1645,1664,ORG,NIL,NER,no,train
document_132006.html,paese,277,282,LOC,Q38,AMD,yes,train
document_132009.html,Aldo Moro,132,141,PER,Q171834,AMD,no,train
document_132009.html,Moro,307,311,PER,Q171834,AMD,no,train
document_132009.html,Presidente,101,111,PER,Q4003497,AMD,no,train
document_132009.html,Consiglio,116,125,ORG,NIL,NER,no,train
document_132010.html,Aldo Moro,32,41,PER,Q171834,AMD,yes,train
document_132010.html,Presidente,3,13,PER,Q4003497,AMD,no,train
document_132010.html,Presidente,181,191,PER,Q4003497,AMD,no,train
document_132010.html,Consiglio on,18,30,ORG,NIL,NER,no,train
document_132010.html,Consiglio Nazionale della stampa italiana,98,139,ORG,NIL,NER,no,train
document_132010.html,Governo,328,335,ORG,Q3112299,NER,yes,train
document_132010.html,alla Presidenza,498,513,ORG,NIL,NER,no,train
document_132010.html,Padellaro[3,558,569,PER,Q19357866,NER,no,train
document_132011.html,Paese,127,132,LOC,Q38,AMD,yes,train
document_132011.html,partiti,799,806,ORG,Q7278,AMD,no,train
document_132011.html,partiti,1001,1008,ORG,Q7278,AMD,no,train
document_132011.html,governo,115,122,ORG,NIL,NER,no,train
document_132011.html,Governo,221,228,ORG,NIL,NER,no,train
document_132011.html,Governo,471,478,ORG,NIL,NER,no,train
document_132011.html,Governo,752,759,ORG,NIL,NER,no,train
document_132013.html,Aldo Moro,32,41,PER,Q171834,AMD,yes,train
document_132013.html,Movimento,82,91,ORG,Q3866579,AMD,no,train
document_132013.html,Segretario,177,187,PER,Q434786,AMD,no,train
document_132013.html,presidente,3,13,PER,Q4003497,AMD,no,train
document_132013.html,Consiglio on,18,30,ORG,NIL,NER,no,train
document_132014.html,Paese,129,134,LOC,Q38,AMD,yes,train
document_132014.html,Governo,324,331,ORG,Q3112299,NER,yes,train
document_132014.html,Governo,710,717,ORG,Q3112299,NER,yes,train
document_132014.html,Governo,831,838,ORG,Q3112299,NER,yes,train
document_132017.html,Governo italiano,116,132,ORG,Q3773971,NER,yes,train
document_132020.html,Aldo Moro,121,130,PER,Q171834,AMD,yes,train
document_132020.html,presidente,92,102,PER,Q4003497,AMD,no,train
document_132020.html,Consiglio on,107,119,ORG,NIL,NER,no,train
document_132020.html,Governo,162,169,ORG,Q3112299,NER,yes,train
document_132022.html,Moro,60,64,PER,Q171834,AMD,yes,train
document_132022.html,Paese,1036,1041,LOC,Q38,AMD,yes,train
document_132022.html,Partito,447,454,ORG,Q815348,AMD,yes,train
document_132022.html,partito,1200,1207,ORG,Q815348,AMD,no,train
document_132022.html,presidente,31,41,PER,Q4003497,AMD,no,train
document_132022.html,Teatro Piccinni,11,26,LOC,Q845517,NER,yes,train
document_132022.html,Consiglio on,46,58,ORG,NIL,NER,no,train
document_132024.html,Moro,67,71,PER,Q171834,AMD,yes,train
document_132027.html,ministro,264,272,PER,Q2514,AMD,no,train
document_132027.html,organizzazione,756,770,ORG,Q3682549,AMD,no,train
document_132027.html,presidente,203,213,PER,Q4003497,AMD,no,train
document_132027.html,presidente,509,519,PER,Q4003497,AMD,no,train
document_132027.html,Governo,349,356,ORG,Q3112299,NER,yes,train
document_132028.html,collega,224,231,PER,Q76297,AMD,no,train
document_132028.html,Governo,135,142,ORG,Q3112299,NER,yes,train
document_132028.html,Radio e della Televisione,163,188,ORG,NIL,NER,no,train
document_132031.html,Africa,278,284,LOC,Q15,AMD,no,train
document_132031.html,Continent,373,382,LOC,Q46,AMD,no,train
document_132031.html,Organizzazione,550,564,ORG,Q191703,AMD,yes,train
document_132031.html,organizzazione,338,352,ORG,Q3682549,AMD,no,train
document_132031.html,Governo italiano,478,494,ORG,Q3773971,NER,yes,train
document_132036.html,Aldo Moro,43,52,PER,Q171834,AMD,yes,train
document_132036.html,comunità,478,486,ORG,Q52847,AMD,no,train
document_132036.html,presidente,14,24,PER,Q4003497,AMD,no,train
document_132036.html,Consiglio on,29,41,ORG,NIL,NER,no,train
document_132036.html,Governo,517,524,ORG,NIL,NER,no,train
document_132040.html,Moro,43,47,PER,Q171834,AMD,yes,train
document_132040.html,Presidente,3,13,PER,Q4003497,AMD,no,train
document_132040.html,Rumor,145,150,PER,Q316288,AMD,yes,train
document_132040.html,partiti,563,570,ORG,Q7278,AMD,no,train
document_132040.html,Consiglio,18,27,ORG,NIL,NER,no,train
document_132043.html,Paese,309,314,LOC,Q38,AMD,yes,train
document_132043.html,Paese,1961,1966,LOC,Q38,AMD,yes,train
document_132043.html,Carnera dei Deputati,50,70,ORG,Q841424,NER,yes,train
document_132043.html,Governo,347,354,ORG,Q3112299,NER,yes,train
document_132043.html,Senato,767,773,ORG,Q633872,NER,yes,train
document_132043.html,Governo,1773,1780,ORG,NIL,NER,no,train
document_132043.html,Parlamento,1797,1807,ORG,Q1117578,NER,yes,train
document_132044.html,paese,332,337,LOC,Q38,AMD,yes,train
document_132044.html,partito,824,831,ORG,Q815348,AMD,no,train
document_132044.html,Governo,3,10,ORG,Q3112299,NER,yes,train
document_132044.html,Governo,995,1002,ORG,Q3112299,NER,yes,train
document_132048.html,Governo,3,10,ORG,Q3112299,NER,yes,train
document_132048.html,Camera dei Deputati,83,102,ORG,Q841424,NER,yes,train
document_132051.html,Paese,1188,1193,LOC,Q38,AMD,yes,train
document_132051.html,Paese,1870,1875,LOC,Q38,AMD,yes,train
document_132051.html,Partito,675,682,ORG,Q815348,AMD,yes,train
document_132051.html,Partito,941,948,ORG,Q815348,AMD,yes,train
document_132051.html,Partito,1687,1694,ORG,Q815348,AMD,yes,train
document_132051.html,Segretario,397,407,PER,Q434786,AMD,no,train
document_132051.html,Consiglio nazionale,150,169,ORG,NIL,NER,no,train
document_132051.html,Congresso,201,210,ORG,NIL,NER,no,train
document_132051.html,Governo,223,230,ORG,Q3112299,NER,yes,train
document_132051.html,Congresso,699,708,ORG,NIL,NER,no,train
document_132051.html,Governo,910,917,ORG,Q3112299,NER,yes,train
document_132052.html,Paese,190,195,LOC,Q38,AMD,yes,train
document_132052.html,Paese,1257,1262,LOC,Q38,AMD,yes,train
document_132052.html,Paese,1445,1450,LOC,Q38,AMD,yes,train
document_132052.html,Paese,1763,1768,LOC,Q38,AMD,yes,train
document_132052.html,capitale,1056,1064,LOC,Q220,AMD,no,train
document_132053.html,Paese,553,558,LOC,Q38,AMD,yes,train
document_132053.html,comunità,632,640,ORG,Q52847,AMD,no,train
document_132053.html,governo della Nazione,349,370,ORG,NIL,NER,no,train
document_132053.html,governo,377,384,ORG,NIL,NER,no,train
document_132053.html,governo,1360,1367,ORG,NIL,NER,no,train
document_132055.html,Europa,66,72,LOC,Q46,AMD,no,train
document_132055.html,organizzazione,357,371,ORG,Q3682549,AMD,no,train
document_132055.html,VII Stati Generali,34,52,ORG,NIL,NER,no,train
document_132055.html,Congresso,131,140,ORG,NIL,NER,no,train
document_132055.html,Urbe,583,587,LOC,Q220,NER,yes,train
document_132055.html,Governo italiano,1368,1384,ORG,Q3773971,NER,yes,train
document_132055.html,Congresso,1602,1611,ORG,NIL,NER,no,train
document_132056.html,Capo,1107,1111,PER,Q2604,AMD,no,train
document_132056.html,Presidente,864,874,PER,Q4003497,AMD,no,train
document_132056.html,Governo,3,10,ORG,Q3112299,NER,yes,train
document_132056.html,Camera dei deputati,120,139,ORG,Q841424,NER,yes,train
document_132056.html,Governo,459,466,ORG,Q3112299,NER,yes,train
document_132056.html,Consiglio,879,888,ORG,NIL,NER,no,train
document_132061.html,Paese,542,547,LOC,Q38,AMD,yes,train
document_132061.html,Governo,166,173,ORG,Q3112299,NER,yes,train
document_132061.html,Altare della Patria,298,317,LOC,Q506234,NER,yes,train
document_132065.html,Presidente,62,72,PER,Q4003497,AMD,no,train
document_132065.html,Presidente,300,310,PER,Q4003497,AMD,no,train
document_132065.html,Consiglio,77,86,ORG,NIL,NER,no,train
document_132067.html,Aldo Moro,32,41,PER,Q171834,AMD,yes,train
document_132067.html,Presidente,3,13,PER,Q4003497,AMD,no,train
document_132067.html,Consiglio on,18,30,ORG,NIL,NER,no,train
document_132067.html,Governo,203,210,ORG,Q3112299,NER,yes,train
document_132069.html,Moro,32,36,PER,Q171834,AMD,yes,train
document_132069.html,Presidente,3,13,PER,Q4003497,AMD,no,train
document_132069.html,Consiglio on,18,30,ORG,NIL,NER,no,train
document_132069.html,Teatro Odeon,59,71,LOC,Q107362321,NER,yes,train
document_132069.html,Governo,489,496,ORG,NIL,NER,no,train
document_132071.html,Aldo Moro,32,41,PER,Q171834,AMD,yes,train
document_132071.html,Moro,563,567,PER,Q171834,AMD,yes,train
document_132071.html,città,201,206,LOC,Q13395,AMD,yes,train
document_132071.html,città,287,292,LOC,Q3519,AMD,no,train
document_132071.html,città,426,431,LOC,Q13395,AMD,yes,train
document_132071.html,comunità,547,555,ORG,Q52847,AMD,no,train
document_132071.html,presidente,3,13,PER,Q4003497,AMD,no,train
document_132071.html,Consiglio on,18,30,ORG,NIL,NER,no,train
document_132071.html,Palazzo della Provincia,131,154,LOC,NIL,NER,no,train
document_132073.html,Aldo Moro,32,41,PER,Q171834,AMD,yes,train
document_132073.html,presidente,3,13,PER,Q4003497,AMD,no,train
document_132073.html,Consiglio on,18,30,ORG,NIL,NER,no,train
document_132075.html,continente,1324,1334,LOC,Q48,AMD,yes,train
document_132075.html,paese,1563,1568,LOC,Q38,AMD,yes,train
document_132076.html,Paese,706,711,LOC,Q38,AMD,yes,train
document_132076.html,Ella,19,23,PER,NIL,NER,no,train
document_132076.html,Ella,387,391,PER,NIL,NER,no,train
document_132079.html,Italia,1240,1246,LOC,Q38,AMD,yes,train
document_132079.html,Partito,135,142,ORG,Q815348,AMD,yes,train
document_132079.html,Consiglio nazionale,811,830,ORG,NIL,NER,no,train
document_132081.html,Sud,86,89,LOC,Q207989,AMD,no,train
document_132083.html,Governo,582,589,ORG,Q3112299,NER,yes,train
document_132083.html,Governo,766,773,ORG,Q3112299,NER,yes,train
document_132083.html,Governo,1518,1525,ORG,Q3112299,NER,yes,train
document_132084.html,Paese,720,725,LOC,Q38,AMD,yes,train
document_132084.html,Governo,639,646,ORG,Q3112299,NER,yes,train
document_132084.html,Parlamento,941,951,ORG,Q1117578,NER,yes,train
document_132084.html,Governo,1023,1030,ORG,Q3112299,NER,yes,train
document_132084.html,Camera dei Deputati,1353,1372,ORG,Q841424,NER,yes,train
document_132084.html,Governo,1477,1484,ORG,Q3112299,NER,yes,train
document_132084.html,Camera dei Deputati,1595,1614,ORG,Q841424,NER,yes,train
document_132084.html,Governo,1687,1694,ORG,Q3112299,NER,yes,train
document_132084.html,Parlamento,2052,2062,ORG,Q1117578,NER,yes,train
document_132087.html,Presidente,14,24,PER,Q4003497,AMD,no,train
document_132087.html,Presidente,534,544,PER,Q4003497,AMD,no,train
document_132087.html,alleanza,376,384,ORG,Q7184,AMD,no,train
document_132087.html,ministro,74,82,PER,Q2514,AMD,no,train
document_132088.html,Italia,782,788,LOC,Q38,AMD,yes,train
document_132088.html,Occidente,1210,1219,LOC,Q160381,AMD,yes,train
document_132089.html,alleanza,309,317,ORG,Q7184,AMD,no,train
document_132089.html,ministro,171,179,PER,Q2514,AMD,no,train
document_132089.html,presidente,71,81,PER,Q4003497,AMD,no,train
document_132089.html,Governo,13,20,ORG,Q48525,NER,yes,train
document_132089.html,Governo,203,210,ORG,Q3112299,NER,yes,train
document_132090.html,organizzazione,213,227,ORG,Q3682549,AMD,no,train
document_132090.html,organizzazione,539,553,ORG,Q3682549,AMD,no,train
document_132091.html,alleanza,875,883,ORG,Q7184,AMD,no,train
document_132091.html,ministro,208,216,PER,Q2514,AMD,no,train
document_132093.html,Moro,707,711,PER,Q171834,AMD,yes,train
document_132093.html,Moro,1369,1373,PER,Q171834,AMD,yes,train
document_132093.html,presidente,601,611,PER,Q4003497,AMD,no,train
document_132093.html,presidente,642,652,PER,Q4003497,AMD,no,train
document_132093.html,Governo,90,97,ORG,Q3112299,NER,yes,train
document_132093.html,governo,323,330,ORG,NIL,NER,no,train
document_132093.html,avv,663,666,PER,NIL,NER,no,train
document_132093.html,Governo,908,915,ORG,Q3112299,NER,yes,train
document_132093.html,Governo,1096,1103,ORG,Q3112299,NER,yes,train
document_132094.html,Lei,40,43,PER,Q5662804,NER,no,train
document_132094.html,Governo italiano,133,149,ORG,Q3773971,NER,yes,train
document_132095.html,città,203,208,LOC,Q220,AMD,yes,train
document_132095.html,città,335,340,LOC,Q220,AMD,no,train
document_132095.html,paese,437,442,LOC,Q145,AMD,yes,train
document_132095.html,Governo italiano,64,80,ORG,Q3773971,NER,yes,train
document_132096.html,Aldo Moro,32,41,PER,Q171834,AMD,yes,train
document_132096.html,Moro,294,298,PER,Q171834,AMD,yes,train
document_132096.html,coltivatori diretti,613,632,ORG,Q3682549,AMD,yes,train
document_132096.html,presidente,3,13,PER,Q4003497,AMD,no,train
document_132096.html,Consiglio on,18,30,ORG,NIL,NER,no,train
document_132096.html,Palatino,403,411,LOC,Q200642,NER,yes,train
document_132097.html,Commissione,219,230,ORG,Q3684787,AMD,no,train
document_132097.html,Moro,32,36,PER,Q171834,AMD,yes,train
document_132097.html,Presidente,3,13,PER,Q4003497,AMD,no,train
document_132097.html,Consiglio on,18,30,ORG,NIL,NER,no,train
document_132097.html,Consiglio Nazionale,150,169,ORG,NIL,NER,no,train
document_132097.html,avv,247,250,ORG,NIL,NER,no,train
document_132098.html,Fiera,187,192,ORG,Q3744601,AMD,no,train
document_132098.html,Fiera,442,447,ORG,Q3744601,AMD,no,train
document_132098.html,Fiera,751,756,ORG,Q3744601,AMD,no,train
document_132098.html,Moro,33,37,PER,Q171834,AMD,yes,train
document_132098.html,Paese,865,870,LOC,Q38,AMD,yes,train
document_132098.html,Presidente,3,13,PER,Q4003497,AMD,no,train
document_132098.html,Presidente,509,519,PER,Q171834,AMD,no,train
document_132098.html,città,134,139,LOC,Q1891,AMD,yes,train
document_132098.html,città,366,371,LOC,Q1891,AMD,yes,train
document_132098.html,città,456,461,LOC,Q3519,AMD,no,train
document_132098.html,regione,488,495,LOC,Q1447,AMD,no,train
document_132098.html,Consiglio,18,27,ORG,NIL,NER,no,train
document_132098.html,Consiglio,524,533,ORG,NIL,NER,no,train
document_132098.html,Governo,579,586,ORG,Q3112299,NER,yes,train
document_132102.html,Aldo Moro,33,42,PER,Q171834,AMD,yes,train
document_132102.html,Palazzo Barberini,76,93,LOC,Q1136614,AMD,yes,train
document_132102.html,presidente,3,13,PER,Q4003497,AMD,no,train
document_132102.html,Consiglio,18,27,ORG,NIL,NER,no,train
document_132103.html,Italia,0,6,LOC,Q38,AMD,yes,train
document_132103.html,comunità,561,569,ORG,Q52847,AMD,no,train
document_132104.html,Aldo Moro,46,55,PER,Q171834,AMD,yes,train
document_132104.html,Moro,355,359,PER,Q171834,AMD,yes,train
document_132104.html,Moro,560,564,PER,Q171834,AMD,yes,train
document_132104.html,Paese,742,747,LOC,Q38,AMD,yes,train
document_132104.html,Presidente,15,25,PER,Q4003497,AMD,no,train
document_132104.html,Consiglio,30,39,ORG,NIL,NER,no,train
document_132106.html,Aldo Moro,202,211,PER,Q171834,AMD,yes,train
document_132106.html,Veneto,156,162,LOC,Q1243,AMD,no,train
document_132106.html,presidente,167,177,PER,Q4003497,AMD,no,train
document_132106.html,Consiglio,182,191,ORG,NIL,NER,no,train
document_132106.html,Arma,344,348,ORG,Q349511,NER,yes,train
document_132107.html,Aldo Moro,43,52,PER,Q171834,AMD,yes,train
document_132107.html,Fiera,109,114,ORG,Q3744601,AMD,no,train
document_132107.html,Presidente,13,23,PER,Q4003497,AMD,no,train
document_132107.html,Consiglio,28,37,ORG,NIL,NER,no,train
document_132107.html,Palazzo dei Congressi,178,199,LOC,NIL,NER,no,train
document_132108.html,Presidente,155,165,PER,Q4003497,AMD,no,train
document_132109.html,Asahi,50,55,ORG,Q720503,NER,yes,train
document_132112.html,Comune,288,294,LOC,Q6526,AMD,yes,train
document_132112.html,Moro,33,37,PER,Q171834,AMD,yes,train
document_132112.html,Regione,257,264,LOC,Q1237,AMD,yes,train
document_132112.html,Sindaco,79,86,PER,Q98446077,AMD,no,train
document_132112.html,presidente,3,13,PER,Q4003497,AMD,no,train
document_132112.html,Consiglio,18,27,ORG,NIL,NER,no,train
document_132113.html,Capo,718,722,PER,Q2604,AMD,no,train
