doc_id,start_pos,end_pos,surface,type,identifier
document_131016.html,1106,1112,Italia,LOC,Q38
document_131017.html,157,161,D.C.,ORG,Q815348
document_131017.html,556,563,Partito,ORG,Q815348
document_131017.html,796,801,Paese,LOC,Q38
document_131018.html,0,12,Luigi Sturzo,PER,Q735770
document_131018.html,49,65,Partito Popolare,ORG,Q1259087
document_131018.html,445,457,Luigi Sturzo,PER,Q735770
document_131018.html,821,840,Opera dei Congressi,ORG,Q3883877
document_131018.html,872,892,Democrazia Cristiana,ORG,Q815348
document_131021.html,137,165,Capo provvisorio dello Stato,PER,Q1245
document_131021.html,296,302,Italia,LOC,Q38
document_131021.html,458,463,Paese,LOC,Q38
document_131021.html,751,771,Democrazia Cristiana,ORG,Q815348
document_131021.html,785,789,D.C.,ORG,Q815348
document_131021.html,864,868,D.C.,ORG,Q815348
document_131021.html,984,989,Corte,ORG,Q981005
document_131027.html,26,33,Firenze,LOC,Q2044
document_131027.html,130,150,Democrazia Cristiana,ORG,Q815348
document_131027.html,247,252,Paese,LOC,Q38
document_131027.html,491,493,DC,ORG,Q815348
document_131027.html,551,558,Partito,ORG,Q815348
document_131027.html,591,598,Firenze,LOC,Q2044
document_131027.html,669,689,Democrazia Cristiana,ORG,Q815348
document_131028.html,102,106,Zoli,PER,Q366104
document_131028.html,401,408,Partito,ORG,Q815348
document_131031.html,8,17,Salizzoni,PER,Q3617210
document_131031.html,673,693,Democrazia Cristiana,ORG,Q815348
document_131047.html,60,67,Fanfani,PER,Q273228
document_131047.html,444,464,Democrazia Cristiana,ORG,Q815348
document_131050.html,164,166,DC,ORG,Q815348
document_131050.html,418,420,DC,ORG,Q815348
document_131050.html,1166,1168,DC,ORG,Q815348
document_131050.html,1234,1239,Paese,LOC,Q38
document_131050.html,1461,1463,DC,ORG,Q815348
document_131050.html,1655,1660,Paese,LOC,Q38
document_131053.html,4,24,Democrazia Cristiana,ORG,Q815348
document_131053.html,265,271,Italia,LOC,Q38
document_131053.html,476,481,Paese,LOC,Q38
document_131055.html,135,142,Partito,ORG,Q815348
document_131055.html,326,336,Signorello,PER,Q3876364
document_131055.html,406,413,Partito,ORG,Q815348
document_131055.html,435,442,Pastore,PER,Q3769740
document_131055.html,605,616,Mezzogiorno,LOC,Q207989
document_131055.html,619,625,Italia,LOC,Q38
document_131055.html,652,663,Della Porta,PER,Q3771907
document_131055.html,933,944,Mezzogiorno,LOC,Q207989
document_131055.html,1037,1041,D.C.,ORG,Q815348
document_131055.html,1267,1271,D.C.,ORG,Q815348
document_131055.html,1336,1347,Mezzogiorno,LOC,Q207989
document_131055.html,1350,1356,Italia,LOC,Q38
document_131059.html,136,153,Partito comunista,ORG,Q461886
document_131059.html,260,280,Democrazia Cristiana,ORG,Q815348
document_131061.html,62,82,Democrazia Cristiana,ORG,Q815348
document_131061.html,390,395,Paese,LOC,Q38
document_131064.html,124,128,D.C.,ORG,Q815348
document_131064.html,284,289,Paese,LOC,Q38
document_131064.html,294,298,D.C.,ORG,Q815348
document_131064.html,493,497,D.C.,ORG,Q815348
document_131071.html,492,510,Partito socialista,ORG,Q590750
document_131071.html,632,638,Milano,LOC,Q490
document_131075.html,16,36,democrazia cristiana,ORG,Q815348
document_131075.html,98,103,Nenni,PER,Q539486
document_131075.html,178,196,partito socialista,ORG,Q590750
document_131075.html,544,551,Governo,ORG,Q3773853
document_131075.html,578,585,Fanfani,PER,Q273228
document_131075.html,629,634,Nenni,PER,Q539486
document_131075.html,702,720,partito socialista,ORG,Q590750
document_131075.html,890,895,Nenni,PER,Q539486
document_131078.html,18,24,Camera,ORG,Q841424
document_131078.html,66,84,Partito Socialista,ORG,Q590750
document_131078.html,251,256,Paese,LOC,Q38
document_131080.html,29,49,democrazia cristiana,ORG,Q815348
document_131080.html,83,112,Ministero degli affari esteri,ORG,Q789842
document_131080.html,192,216,Presidente del Consiglio,PER,Q273228
document_131080.html,226,247,ministro degli esteri,PER,Q1240
document_131080.html,620,644,Presidente del Consiglio,PER,Q273228
document_131080.html,765,772,Governo,ORG,Q3773853
document_131083.html,54,58,D.C.,ORG,Q815348
document_131087.html,53,59,Napoli,LOC,Q2634
document_131087.html,106,110,D.C.,ORG,Q815348
document_131087.html,452,456,D.C.,ORG,Q815348
document_131087.html,486,492,Napoli,LOC,Q2634
document_131089.html,51,57,Napoli,LOC,Q2634
document_131089.html,714,720,Napoli,LOC,Q2634
document_131089.html,845,865,Democrazia Cristiana,ORG,Q815348
document_131090.html,102,109,Partito,ORG,Q815348
document_131090.html,147,154,Firenze,LOC,Q2044
document_131090.html,253,255,DC,ORG,Q815348
document_131090.html,644,649,Paese,LOC,Q38
document_131090.html,790,792,DC,ORG,Q815348
document_131090.html,929,936,Partito,ORG,Q815348
document_131090.html,1342,1349,Partito,ORG,Q815348
document_131093.html,45,52,Fanfani,PER,Q273228
document_131093.html,143,170,Presidente della Repubblica,PER,Q1241
document_131093.html,283,289,Napoli,LOC,Q2634
document_131093.html,653,658,Paese,LOC,Q38
document_131095.html,51,58,Fanfani,PER,Q273228
document_131095.html,76,95,Camera dei deputati,ORG,Q841424
document_131095.html,473,493,democrazia cristiana,ORG,Q815348
document_131098.html,173,179,Napoli,LOC,Q2634
document_131098.html,257,259,DC,ORG,Q815348
document_131098.html,408,415,Partito,ORG,Q815348
document_131098.html,472,476,D.C.,ORG,Q815348
document_131098.html,598,600,DC,ORG,Q815348
document_131098.html,887,893,Napoli,LOC,Q2634
document_131101.html,61,71,Democrazia,ORG,Q815348
document_131101.html,87,93,Napoli,LOC,Q2634
document_131101.html,400,407,Partito,ORG,Q815348
document_131105.html,323,327,Roma,LOC,Q220
document_131105.html,573,577,D.C.,ORG,Q815348
document_131105.html,656,664,Petrucci,PER,Q3614139
document_131105.html,1074,1079,Paese,LOC,Q38
document_131105.html,1104,1108,D.C.,ORG,Q815348
document_131105.html,1345,1349,D.C.,ORG,Q815348
document_131105.html,1366,1372,Tupini,PER,Q4003498
document_131105.html,1567,1583,Partito Popolare,ORG,Q1259087
document_131105.html,1589,1596,Partito,ORG,Q815348
document_131105.html,1603,1623,Democrazia Cristiana,ORG,Q815348
document_131105.html,1744,1748,D.C.,ORG,Q815348
document_131107.html,13,17,Bari,LOC,Q3519
document_131107.html,240,245,Paese,LOC,Q38
document_131107.html,518,522,D.C.,ORG,Q815348
document_131109.html,28,48,Democrazia Cristiana,ORG,Q815348
document_131109.html,244,254,Parlamento,ORG,Q1117578
document_131109.html,310,316,Italia,LOC,Q38
document_131109.html,617,637,Democrazia Cristiana,ORG,Q815348
document_131109.html,828,835,Partito,ORG,Q815348
document_131109.html,948,952,D.C.,ORG,Q815348
document_131109.html,1631,1651,Democrazia Cristiana,ORG,Q815348
document_131109.html,2232,2238,Italia,LOC,Q38
document_131112.html,49,57,Piccioni,PER,Q343323
document_131112.html,137,139,DC,ORG,Q815348
document_131112.html,205,221,Lorenzo Spallino,PER,Q3837082
document_131112.html,235,250,Luigi Benedetti,PER,Q19817378
document_131112.html,264,278,Dino Penazzato,PER,Q3707946
document_131112.html,470,477,Taviani,PER,Q1379277
document_131114.html,34,54,Democrazia Cristiana,ORG,Q815348
document_131114.html,120,127,Partito,ORG,Q815348
document_131115.html,229,233,D.C.,ORG,Q815348
document_131115.html,479,483,D.C.,ORG,Q815348
document_131115.html,965,969,D.C.,ORG,Q815348
document_131115.html,1230,1234,D.C.,ORG,Q815348
document_131115.html,1912,1932,Democrazia Cristiana,ORG,Q815348
document_131116.html,138,142,D.C.,ORG,Q815348
document_131116.html,552,572,Democrazia Cristiana,ORG,Q815348
document_131118.html,2,12,Cittadella,LOC,Q6671
document_131118.html,16,22,Padova,LOC,Q617
document_131118.html,52,56,D.C.,ORG,Q815348
document_131118.html,61,70,Aldo Moro,PER,Q171834
document_131118.html,136,142,Veneto,LOC,Q1243
document_131118.html,190,194,D.C.,ORG,Q815348
document_131118.html,330,334,D.C.,ORG,Q815348
document_131121.html,192,199,Scaglia,PER,Q3766748
document_131121.html,529,549,Democrazia Cristiana,ORG,Q815348
document_131122.html,25,31,Italia,LOC,Q38
document_131122.html,345,365,Democrazia Cristiana,ORG,Q815348
document_131122.html,729,734,paese,LOC,Q38
document_131124.html,293,313,Democrazia Cristiana,ORG,Q815348
document_131124.html,318,338,Democrazia Cristiana,ORG,Q815348
document_131124.html,567,572,Paese,LOC,Q38
document_131125.html,81,94,Enrico Mattei,PER,Q557795
document_131125.html,218,228,Presidente,PER,Q343323
document_131125.html,295,300,paese,LOC,Q38
document_131125.html,793,813,Democrazia Cristiana,ORG,Q815348
document_131125.html,912,919,Partito,ORG,Q815348
document_131128.html,19,39,Democrazia Cristiana,ORG,Q815348
document_131128.html,486,499,Nazioni Unite,ORG,Q1065
document_131128.html,925,933,Alleanza,ORG,Q7184
document_131132.html,306,310,D.C.,ORG,Q815348
document_131136.html,3,23,Democrazia Cristiana,ORG,Q815348
document_131136.html,335,355,Democrazia Cristiana,ORG,Q815348
document_131138.html,24,30,Bonomi,PER,Q3893797
document_131138.html,113,133,Democrazia Cristiana,ORG,Q815348
document_131138.html,182,196,Confederazione,ORG,Q3682549
document_131138.html,266,285,Coltivatori diretti,ORG,Q3682549
document_131138.html,449,468,coltivatori diretti,ORG,Q3682549
document_131138.html,477,483,Bonomi,PER,Q3893797
document_131139.html,2,9,Salerno,LOC,Q1083
document_131139.html,66,75,Aldo Moro,PER,Q171834
document_131139.html,201,219,Carmine De Martino,PER,Q3660359
document_131139.html,307,327,Democrazia Cristiana,ORG,Q815348
document_131139.html,333,338,Paese,LOC,Q38
document_131139.html,455,475,Democrazia Cristiana,ORG,Q815348
document_131139.html,510,515,Paese,LOC,Q38
document_131139.html,537,539,DC,ORG,Q815348
document_131143.html,150,170,Democrazia Cristiana,ORG,Q815348
document_131143.html,498,515,partito comunista,ORG,Q461886
document_131143.html,740,757,partito comunista,ORG,Q461886
document_131144.html,41,48,Abruzzi,LOC,Q1284
document_131144.html,126,146,Democrazia Cristiana,ORG,Q815348
document_131144.html,173,184,Mezzogiorno,LOC,Q207989
document_131144.html,187,193,Italia,LOC,Q38
document_131144.html,316,327,Mezzogiorno,LOC,Q207989
document_131146.html,3,13,Segretario,PER,Q171834
document_131146.html,29,31,DC,ORG,Q815348
document_131146.html,37,46,Aldo Moro,PER,Q171834
document_131146.html,153,172,Coltivatori Diretti,ORG,Q3682549
document_131146.html,392,394,DC,ORG,Q815348
document_131146.html,412,416,Moro,PER,Q171834
document_131147.html,3,23,Democrazia Cristiana,ORG,Q815348
document_131147.html,769,774,paese,LOC,Q38
document_131152.html,112,117,Paese,LOC,Q38
document_131152.html,192,212,Democrazia Cristiana,ORG,Q815348
document_131152.html,554,574,Democrazia Cristiana,ORG,Q815348
document_131152.html,835,855,Democrazia Cristiana,ORG,Q815348
document_131152.html,937,942,Paese,LOC,Q38
document_131153.html,2,8,Foggia,LOC,Q13464
document_131153.html,36,45,Aldo Moro,PER,Q171834
document_131153.html,491,495,D.C.,ORG,Q815348
document_131156.html,105,110,Paese,LOC,Q38
document_131156.html,115,122,Sicilia,LOC,Q1460
document_131156.html,253,273,Democrazia Cristiana,ORG,Q815348
document_131156.html,446,451,Paese,LOC,Q38
document_131156.html,763,769,Italia,LOC,Q38
document_131156.html,851,856,Paese,LOC,Q38
document_131157.html,3,30,Presidente della Repubblica,PER,Q1240
document_131157.html,325,327,DC,ORG,Q815348
document_131157.html,371,374,PSI,ORG,Q590750
document_131159.html,51,53,DC,ORG,Q815348
document_131159.html,339,341,DC,ORG,Q815348
document_131159.html,472,477,paese,LOC,Q38
document_131159.html,1021,1026,paese,LOC,Q38
document_131159.html,1616,1621,Paese,LOC,Q38
document_131159.html,1734,1741,Governo,ORG,Q3773884
document_131159.html,1742,1747,Leone,PER,Q1235
document_131159.html,2033,2051,partito socialista,ORG,Q590750
document_131160.html,71,76,Leone,PER,Q1235
document_131161.html,110,137,Partito Socialista Italiano,ORG,Q590750
document_131166.html,212,217,Leone,PER,Q1235
document_131166.html,301,308,Partito,ORG,Q815348
document_131166.html,420,430,Parlamento,ORG,Q1117578
document_131166.html,590,596,Napoli,LOC,Q2634
document_131166.html,931,934,PSI,ORG,Q590750
document_131166.html,984,988,Roma,LOC,Q220
document_132010.html,32,41,Aldo Moro,PER,Q171834
document_132010.html,192,207,Mario Missiroli,PER,Q3848827
document_132010.html,328,335,Governo,ORG,Q3112299
document_132010.html,519,528,Salizzoni,PER,Q3617210
document_132013.html,32,41,Aldo Moro,PER,Q171834
document_132013.html,108,110,Dc,ORG,Q815348
document_132013.html,201,206,Rumor,PER,Q316288
document_132014.html,52,59,Partito,ORG,Q815348
document_132014.html,129,134,Paese,LOC,Q38
document_132014.html,324,331,Governo,ORG,Q3112299
document_132014.html,710,717,Governo,ORG,Q3112299
document_132014.html,831,838,Governo,ORG,Q3112299
document_132014.html,999,1001,Dc,ORG,Q815348
document_132014.html,1359,1361,Dc,ORG,Q815348
document_132017.html,29,64,Primo Vice Presidente del Consiglio,PER,Q202770
document_132017.html,235,241,Genova,LOC,Q1449
document_132018.html,10,20,Presidente,PER,Q562209
document_132020.html,74,76,Dc,ORG,Q815348
document_132020.html,121,130,Aldo Moro,PER,Q171834
document_132020.html,162,169,Governo,ORG,Q3112299
document_132024.html,18,31,Gran Bretagna,LOC,Q145
document_132024.html,67,71,Moro,PER,Q171834
document_132024.html,110,114,Alec,PER,Q128976
document_132027.html,299,314,Ferrari Aggradi,PER,Q3848567
document_132027.html,349,356,Governo,ORG,Q3112299
document_132027.html,775,794,Coltivatori diretti,ORG,Q3682549
document_132027.html,912,918,Bonomi,PER,Q3893797
document_132027.html,1596,1602,Italia,LOC,Q38
document_132028.html,39,42,Rai,ORG,Q19616
document_132028.html,135,142,Governo,ORG,Q3112299
document_132031.html,126,132,Italia,LOC,Q38
document_132031.html,165,171,Africa,LOC,Q15
document_132031.html,242,253,Addis Abeba,LOC,Q3624
document_132031.html,391,397,Italia,LOC,Q38
document_132031.html,550,564,Organizzazione,ORG,Q191703
document_132032.html,10,20,Presidente,PER,Q562209
document_132037.html,7,17,Presidente,PER,Q67511
document_132038.html,10,20,Presidente,PER,Q3558039
document_132042.html,10,20,Presidente,PER,Q562209
document_132043.html,50,70,Carnera dei Deputati,ORG,Q841424
document_132043.html,309,314,Paese,LOC,Q38
document_132043.html,347,354,Governo,ORG,Q3112299
document_132043.html,767,773,Senato,ORG,Q633872
document_132043.html,809,814,Rumor,PER,Q316288
document_132043.html,816,825,Brodolini,PER,Q3762008
document_132043.html,827,834,Tanassi,PER,Q3849140
document_132043.html,836,844,La Malfa,PER,Q1248333
document_132043.html,846,851,Buzzi,PER,Q19862475
document_132043.html,854,862,Pistelli,PER,Q3876321
document_132043.html,959,979,Democrazia Cristiana,ORG,Q815348
document_132043.html,985,1003,Partito socialista,ORG,Q590750
document_132043.html,1009,1034,Partito socialdemocratico,ORG,Q665335
document_132043.html,1797,1807,Parlamento,ORG,Q1117578
document_132043.html,1961,1966,Paese,LOC,Q38
document_132052.html,190,195,Paese,LOC,Q38
document_132052.html,1172,1178,Italia,LOC,Q38
document_132052.html,1257,1262,Paese,LOC,Q38
document_132052.html,1445,1450,Paese,LOC,Q38
document_132052.html,1763,1768,Paese,LOC,Q38
document_132053.html,153,155,Dc,ORG,Q815348
document_132053.html,160,177,Alcide De Gasperi,PER,Q153832
document_132053.html,496,502,Italia,LOC,Q38
document_132053.html,553,558,Paese,LOC,Q38
document_132053.html,1086,1092,Italia,LOC,Q38
document_132053.html,1322,1324,Dc,ORG,Q815348
document_132055.html,267,273,Europa,LOC,Q46
document_132055.html,387,393,Italia,LOC,Q38
document_132055.html,513,517,Roma,LOC,Q220
document_132055.html,572,576,Roma,LOC,Q220
document_132055.html,583,587,Urbe,LOC,Q220
document_132055.html,839,843,Roma,LOC,Q220
document_132055.html,968,974,Europa,LOC,Q46
document_132055.html,994,1000,Europa,LOC,Q46
document_132055.html,1247,1253,Europa,LOC,Q46
document_132055.html,1658,1664,Italia,LOC,Q38
document_132056.html,3,10,Governo,ORG,Q3112299
document_132056.html,120,139,Camera dei deputati,ORG,Q841424
document_132056.html,192,219,Presidente della Repubblica,PER,Q1240
document_132056.html,427,443,Capo dello Stato,PER,Q1240
document_132056.html,459,466,Governo,ORG,Q3112299
document_132056.html,505,542,Presidente supplente della Repubblica,PER,Q562209
document_132056.html,635,662,Presidente della Repubblica,PER,Q1240
document_132056.html,683,719,Segretario generale della Presidenza,PER,Q105306735
document_132056.html,931,958,Presidente della Repubblica,PER,Q1240
document_132056.html,1012,1039,Presidente della Repubblica,PER,Q1240
document_132058.html,7,44,Presidente supplente della Repubblica,PER,Q562209
document_132059.html,248,253,Paese,LOC,Q38
document_132060.html,98,102,Roma,LOC,Q220
document_132066.html,2,19,On. Interpellante,PER,Q4003497
document_132067.html,32,41,Aldo Moro,PER,Q171834
document_132067.html,62,69,Taranto,LOC,Q13498
document_132067.html,120,123,IRI,ORG,Q1674879
document_132067.html,203,210,Governo,ORG,Q3112299
document_132067.html,252,263,Mezzogiorno,LOC,Q207989
document_132069.html,32,36,Moro,PER,Q171834
document_132069.html,49,55,Milano,LOC,Q490
document_132069.html,59,71,Teatro Odeon,LOC,Q107362321
document_132069.html,146,152,Milano,LOC,Q490
document_132071.html,32,41,Aldo Moro,PER,Q171834
document_132071.html,65,72,Viterbo,LOC,Q13395
document_132071.html,201,206,città,LOC,Q13395
document_132071.html,296,303,Viterbo,LOC,Q13395
document_132071.html,426,431,città,LOC,Q13395
document_132071.html,563,567,Moro,PER,Q171834
document_132075.html,0,16,Beatissimo padre,PER,Q16975
document_132075.html,87,93,Italia,LOC,Q38
document_132075.html,530,534,Roma,LOC,Q220
document_132075.html,1031,1037,Italia,LOC,Q38
document_132075.html,1188,1194,Italia,LOC,Q38
document_132075.html,1324,1334,continente,LOC,Q48
document_132075.html,1563,1568,paese,LOC,Q38
document_132076.html,62,89,Presidente della Repubblica,PER,Q1240
document_132076.html,706,711,Paese,LOC,Q38
document_132079.html,58,60,Dc,ORG,Q815348
document_132079.html,135,142,Partito,ORG,Q815348
document_132079.html,906,908,Dc,ORG,Q815348
document_132079.html,1240,1246,Italia,LOC,Q38
document_132081.html,1503,1514,Sud Vietnam,LOC,Q180573
document_132083.html,582,589,Governo,ORG,Q3112299
document_132083.html,766,773,Governo,ORG,Q3112299
document_132083.html,1019,1028,Almirante,PER,Q1236400
document_132083.html,1518,1525,Governo,ORG,Q3112299
document_132083.html,1737,1754,Partito comunista,ORG,Q461886
document_132084.html,524,531,De Luca,PER,Q3616954
document_132084.html,533,539,Tolloy,PER,Q16561152
document_132084.html,542,557,Granzotto Basso,PER,Q3838605
document_132084.html,639,646,Governo,ORG,Q3112299
document_132084.html,720,725,Paese,LOC,Q38
document_132084.html,941,951,Parlamento,ORG,Q1117578
document_132084.html,1023,1030,Governo,ORG,Q3112299
document_132084.html,1353,1372,Camera dei Deputati,ORG,Q841424
document_132084.html,1477,1484,Governo,ORG,Q3112299
document_132084.html,1595,1614,Camera dei Deputati,ORG,Q841424
document_132084.html,1687,1694,Governo,ORG,Q3112299
document_132084.html,2052,2062,Parlamento,ORG,Q1117578
document_132087.html,25,32,Johnson,PER,Q9640
document_132087.html,47,58,Stati Uniti,LOC,Q30
document_132087.html,107,114,Fanfani,PER,Q273228
document_132087.html,545,552,Johnson,PER,Q9640
document_132090.html,179,192,San Francisco,LOC,Q62
document_132090.html,355,368,Nazioni Unite,ORG,Q1065
document_132090.html,637,650,Nazioni Unite,ORG,Q1065
document_132091.html,7,17,Presidente,PER,Q9640
document_132091.html,67,78,Stati Uniti,LOC,Q30
document_132091.html,115,130,signora Johnson,PER,Q233648
document_132091.html,232,238,Italia,LOC,Q38
document_132091.html,456,462,Boston,LOC,Q100
document_132093.html,90,97,Governo,ORG,Q3112299
document_132093.html,616,619,CIO,ORG,Q40970
document_132093.html,657,661,CONI,ORG,Q1114833
document_132093.html,668,674,Onesti,PER,Q596724
document_132093.html,707,711,Moro,PER,Q171834
document_132093.html,908,915,Governo,ORG,Q3112299
document_132093.html,1096,1103,Governo,ORG,Q3112299
document_132093.html,1369,1373,Moro,PER,Q171834
document_132093.html,1538,1542,Coni,ORG,Q1114833
document_132094.html,50,64,Signora Wilson,PER,Q75319784
document_132095.html,203,208,città,LOC,Q220
document_132095.html,237,242,Poeta,PER,Q5679
document_132095.html,437,442,paese,LOC,Q145
document_132096.html,32,41,Aldo Moro,PER,Q171834
document_132096.html,294,298,Moro,PER,Q171834
document_132096.html,403,411,Palatino,LOC,Q200642
document_132096.html,448,462,organizzazione,ORG,Q3682549
document_132096.html,613,632,coltivatori diretti,ORG,Q3682549
document_132097.html,32,36,Moro,PER,Q171834
document_132097.html,252,259,Morlino,PER,Q674952
document_132097.html,341,346,Rumor,PER,Q316288
document_132098.html,33,37,Moro,PER,Q171834
document_132098.html,54,61,Bologna,LOC,Q1891
document_132098.html,134,139,città,LOC,Q1891
document_132098.html,297,304,Bologna,LOC,Q1891
document_132098.html,366,371,città,LOC,Q1891
document_132098.html,465,472,Bologna,LOC,Q1891
document_132098.html,579,586,Governo,ORG,Q3112299
document_132098.html,760,767,Bologna,LOC,Q1891
document_132098.html,865,870,Paese,LOC,Q38
document_132102.html,33,42,Aldo Moro,PER,Q171834
document_132102.html,76,93,Palazzo Barberini,LOC,Q1136614
document_132102.html,265,269,CISL,ORG,Q1125097
document_132104.html,2,10,Cagliari,LOC,Q1897
document_132104.html,46,55,Aldo Moro,PER,Q171834
document_132104.html,113,117,ACLI,ORG,Q3627327
document_132104.html,355,359,Moro,PER,Q171834
document_132104.html,560,564,Moro,PER,Q171834
document_132104.html,635,643,Sardegna,LOC,Q1462
document_132104.html,742,747,Paese,LOC,Q38
document_132106.html,202,211,Aldo Moro,PER,Q171834
document_132106.html,344,348,Arma,ORG,Q349511
document_132106.html,446,468,Castellamare di Stabia,LOC,NIL
document_132107.html,2,8,Padova,LOC,Q617
document_132107.html,43,52,Aldo Moro,PER,Q171834
document_132112.html,33,37,Moro,PER,Q171834
document_132112.html,90,97,Bolzano,LOC,Q6526
document_132112.html,103,111,Pasquali,PER,Q962413
document_132112.html,257,264,Regione,LOC,Q1237
document_132112.html,288,294,Comune,LOC,Q6526
document_132113.html,311,318,Saragat,PER,Q1238
document_132113.html,428,442,America Latina,LOC,Q12585
document_132113.html,524,529,città,LOC,Q3519
document_132113.html,539,546,regione,LOC,Q1447
document_132113.html,770,777,Governo,ORG,Q3112299
document_132116.html,11,19,Piacenza,LOC,Q13329
document_132116.html,70,72,Dc,ORG,Q2924461
document_132116.html,106,115,Aldo Moro,PER,Q171834
document_132116.html,229,231,Dc,ORG,Q2924461
document_132121.html,20,27,Governo,ORG,Q3112299
document_132121.html,114,121,Fanfani,PER,Q273228
document_132121.html,188,196,New York,LOC,Q60
document_132121.html,261,274,Nazioni Unite,ORG,Q1065
document_132123.html,32,36,Moro,PER,Q171834
document_132123.html,145,152,Pozzani,PER,Q86701362
document_132123.html,251,257,Italia,LOC,Q38
document_132125.html,149,165,Juraj Strosmajer,PER,Q434257
document_132130.html,131,135,Roma,LOC,Q220
document_132130.html,869,873,Roma,LOC,Q220
document_132130.html,1508,1522,Giovanni XXIII,PER,Q23873
document_132130.html,1525,1533,Paolo VI,PER,Q16975
document_132133.html,83,93,Presidente,PER,Q19361843
document_132136.html,142,171,ministero degli Affari Esteri,ORG,Q789842
document_132136.html,224,231,Fanfani,PER,Q273228
document_132136.html,319,326,Governo,ORG,Q3112299
document_132136.html,339,349,Parlamento,ORG,Q1117578
document_132136.html,616,626,Parlamento,ORG,Q1117578
document_132136.html,866,873,Fanfani,PER,Q273228
document_132136.html,988,1010,Dicastero degli Esteri,ORG,Q789842
document_132136.html,1137,1144,Governo,ORG,Q3112299
document_132136.html,1188,1198,Parlamento,ORG,Q1117578
document_132139.html,273,280,Governo,ORG,Q3773971
document_132139.html,531,549,partito socialista,ORG,Q590750
document_132139.html,1004,1011,partiti,ORG,Q7278
document_132139.html,1291,1296,Paese,LOC,Q38
document_132139.html,1466,1486,Democrazia Cristiana,ORG,Q815348
document_132141.html,3,30,Presidente della Repubblica,PER,Q1238
document_132141.html,157,161,Capo,PER,Q332711
document_132144.html,298,305,Governo,ORG,Q3773971
document_132144.html,517,523,Senato,ORG,Q633872
document_132144.html,753,758,Rumor,PER,Q316288
document_132144.html,760,770,De Martino,PER,Q1379919
document_132144.html,772,779,Tanassi,PER,Q3849140
document_132144.html,781,789,La Malfa,PER,Q1248333
document_132144.html,867,874,Governo,ORG,Q3773971
document_132145.html,22,41,Segretario Politico,PER,Q316288
document_132145.html,247,252,Paese,LOC,Q38
document_132145.html,279,289,Segretario,PER,Q434786
document_132145.html,467,486,Consiglio Nazionale,ORG,NIL
document_132145.html,565,572,Partito,ORG,Q815348
document_132145.html,669,676,Partito,ORG,Q815348
document_132145.html,734,754,Democrazia Cristiana,ORG,Q815348
document_132145.html,780,790,Segretario,PER,Q434786
document_132145.html,820,839,Consiglio Nazionale,ORG,NIL
document_132145.html,1096,1116,Democrazia Cristiana,ORG,Q815348
document_132145.html,1310,1317,Governo,ORG,Q3773971
document_132146.html,122,126,Bari,LOC,Q3519
document_132146.html,127,133,Napoli,LOC,Q2634
document_132146.html,206,212,Puglie,LOC,Q1447
document_132146.html,225,231,Italia,LOC,Q38
document_132148.html,17,21,Roma,LOC,Q220
document_132148.html,238,250,Monti Albani,LOC,Q1129380
document_132148.html,263,270,Oriente,LOC,NIL
document_132148.html,685,689,Roma,LOC,Q220
document_132148.html,900,904,Roma,LOC,Q220
document_132148.html,976,980,Roma,LOC,Q220
document_132148.html,1172,1177,città,LOC,Q220
document_132148.html,1291,1295,Roma,LOC,Q220
document_132149.html,5,15,Presidente,PER,Q155928
document_132149.html,20,52,Comitato Olimpico Internazionale,ORG,Q40970
document_132151.html,79,85,Italia,LOC,Q38
document_132151.html,142,148,Italia,LOC,Q38
document_132151.html,160,171,Mezzogiorno,LOC,Q207989
document_132151.html,404,409,Paese,LOC,Q38
document_132154.html,63,67,FIAT,ORG,Q27597
document_132154.html,192,196,URSS,LOC,Q15180
document_132154.html,380,384,Roma,LOC,Q220
document_132154.html,425,432,Gromiko,PER,Q184267
document_132154.html,449,465,Governo italiano,ORG,Q3773971
document_132154.html,593,597,Fiat,ORG,Q27597
document_132169.html,165,175,Aquisgrana,LOC,Q1017
document_132169.html,232,237,città,LOC,Q1017
document_132169.html,242,252,Aquisgrana,LOC,Q1017
document_132169.html,297,308,Carlo Magno,PER,Q3044
document_132169.html,456,462,Europa,LOC,Q46
document_132169.html,714,719,città,LOC,Q1017
document_132169.html,731,736,città,LOC,Q220
document_132169.html,1069,1073,Roma,LOC,Q220
document_132169.html,1079,1089,Aquisgrana,LOC,Q1017
document_132169.html,1336,1342,Italia,LOC,Q38
document_132169.html,1345,1353,Germania,LOC,Q183
document_132170.html,7,27,Cancelliere Federale,PER,Q2496
document_132170.html,86,93,Fanfani,PER,Q273228
document_132179.html,444,463,Parlamento italiano,ORG,Q1117578
document_132179.html,611,618,Governo,ORG,Q3773971
document_132179.html,748,755,Governo,ORG,Q3773971
document_132179.html,769,779,Parlamento,ORG,Q1117578
document_132179.html,819,828,Almirante,PER,Q1236400
document_132179.html,875,882,Governo,ORG,Q3773971
document_132179.html,983,993,Alto Adige,LOC,Q15124
document_132179.html,1080,1086,Camera,ORG,Q841424
document_132183.html,32,41,Aldo Moro,PER,Q171834
document_132183.html,128,139,Arcivescovo,PER,Q3705288
document_132183.html,299,306,Salerno,LOC,Q1083
document_132183.html,342,347,Menna,PER,Q3611210
document_132188.html,33,42,Aldo Moro,PER,Q171834
document_132188.html,104,110,Italia,LOC,Q38
